Schematic_Node_ID,Schematic_Text
6103,C_NFF046
6109,USGS 11403200 
North Fork Feather River
below  Rock Creek Diversion Dam
6110,Rock Creek Forebay
6120,I_NFF046
6114,Local Inflow
6118,C_NFF037
6116,NFF037
6123,Rock Creek Tunnel
6122,USGS 11403800
Rock Creek Powerhouse  at Storrie
6119,C_RCT007
6121,D_NFF046_RCT007
6127,NFF048
6129,C_NFF048
6134,NFF050
6135,C_NFF050
6136,EBF001
6128,C_EBF001
6140,I_EBF001
6142,Local Inflow
6143,EBF018
6144,C_EBF018
6148,C_ANTLP
6150,I_ANTLP
6151, ANTLP
6155,S_ANTLP
6157,E_ANTLP
6184,C_NFF057
6159,I_NFF058
6211,Local Inflow
6244,C_NFF058
6181,C_BTN007
6267,D_NFF058_BTN007
6323,Belden Tunnel
6197,USGS 11403050
Belden Powerhouse at Belden
6191,NFF057
6247,NFF058
6258,USGS 11401112
North Fork Feather  River
below  Belden Dam
6288,C_NFF059
6268,NFF059
6307,C_BTVLY
6275,I_BTVLY
6329,BTVLY
6300,S_BTVLY
6279,E_BTVLY
6352,C_NFF060
6411,NFF060
6309,C_BTT007
6232,BTT007
6293,I_ALMNR
6269,ALMNR
6278,S_ALMNR
6301,E_ALMNR
6341,C_ALMNR
6201,NFF069
6282,C_NFF069
6167,USGS 11399500
North Fork Feather River near Pratville
6295,D_ALMNR_BVT003
6237,C_BVT003
6376,USGS 11400600
Butt Valley Powerhouse  near Pratville
6285,S_MTMDW
6238,C_MTMDW
6241,MTMDW
6222,E_MTMDW
6289,I_MTMDW
6365,D_BTVLY_CRB002
6332,USGS 11401110
Caribou  Powerhouse  1 and 2 
at Caribou
6344,C_CRB002
6233,Belden Reservoir
6224,Local Inflow
6359,MFF087
6219, Local Inflow
6248,I_MFF087
6242, LCCWD
Little Last Chance Irrigation District
DWR
Non-District
6240,R_LCCWD_MFF095
6207,C_MFF095
6336,MFF095
6372,C_BGC002
6221,BGC002
6327,DAVIS
6246,I_DAVIS
6346,S_DAVIS
6321,C_DAVIS
6200,E_DAVIS
6178,D_BGC002_PLMAS
6236, PLMAS
Plumas County Flood Control & Water Conservation District
DWR
Non-District
6369,R_PLMAS_MFF088
6192,NLL016
6385,C_NLL016
6371,D_NLL016_LCCWD
6272,C_FRMAN
6427,I_FRMAN
6235, FRMAN
6168,S_FRMAN
6256,E_FRMAN
6313,Little Last Chance Creek
6310,MIO010
6230,D_MIO010_WBF006
6286,C_MIO010
6225,Lima Saddle PH
6319,WPT005
6176,C_WPT005
6409,WPT006
6283,C_WPT006
6389,D_WPT005_OWC000
6338,OWC000
6239,USGS 11396090
Woodleaf Powerhouse near Woodleaf

6252,SFF019
6257,C_SFF019
6276,USGS 11396200 
South Fork Feather 
River below Forbestown Dam

6287,USGS 11396290
Forbestown Powerhouse near Forbestown
6296,D_SFF019_FPT000
6297,C_FPT000
6315,FPT000
6331,D_MNRRH_KRT000
6348,C_KRT000
6353,KRT000
6379,USGS 11396329
Kelly Ridge Powerhouse near Oroville
6383,C_LLC007
6158,MFF088
6413,C_MFF088
6170,C_MFF087
6185,MFF019
6179,I_MFF019
6182, Local Inflow
6203,USGS 11392100
Middle Fork Feather River near Portola, CA
6202,LLC007
6205,USGS 11391400
Little Last Chance Creek Below
Frenchman Dam near Chilcoot, CA
6212,BSC005
6216,C_BSC005
6228,C_TFR000
6249,LCBRF
6259,S_LCBRF
6262,TFR000
6251,D_TFR000_BSC005
6294,Fuller Lake


6306,C_LCBRF
6263,Texas, Clear, Fall, Trap, and Rucker Creek Diversion Dams


6273,Lindsey, Culbertson, Blue, Rucker, and Feeley Lakes


6280,Powerhouse Bypass


6305,D_SPLDG_DRM000_NID
6316,D_SPLDG_DRM000_PGE
6274,D_BSC010_SFY043_NID
6298,D_BSC010_SFY043_PGE
6318,C_EDC014
6322,EDC014
6335,JNKSN
6337,CMP005
6351,C_JNKSN
6356,S_JNKSN
6360,D_CMP014_JNKSN
6363,CMP014
6367, Camp Creek Diversion Dam
6362, Camp Creek Tunnel
6370,I_JNKSN
6373, Sly Park and Hazel Creeks
6358, Camp Creek
6357,I_CMP014
6368,C_CMP014
6366,C_CMP005
6377,E_JNKSN
6382,D_JNKSN_WTPRSA
6384,Local Accretion
6388,I_CMP001
6392,CMP001
6417,D_EDC014_JNKSN
6421,R_GDPUD_NU_NFA011
6416,I_PLC007
6420,Local Inflow to Pilot Creek
6428,I_SLV015
6429,Local Inflow to Silver Creek
6433,I_SLV006
6434, Local Inflow to Silver Creek
6437, ECHOL
6438,S_ECHOL
6439,E_ECHOL
6441,ELC001
6442,C_ELC001
6445,(Proposed gage - EID)
Silver Fork American River below Oyster Creek
6447,SLF014
6446,Silver Lake leakage
6448,L_SILVR
6451,C_SLF014
6452, WTP
RSA
6453,D_WTPRSA_ELDID_NU3
6456,SFA011
6457,Weber Creek
6458,I_WBR001
6459,C_WBR001
6463,C_SFA011
6466,USGS 11446000
Weber Creek near Salmon Falls
6467,WBR001
6468,Lake Aloha Inflow
6469,I_ALOHA
6471,E_ALOHA
6473,ALOHA
6470,S_ALOHA
6472,C_ALOHA
6474,PYR001
6475,C_PYR001
6482,SFA079
6493,I_PYR001
6495, Inflow to Pyramid Creek
6480,USGS 11435100
Pyramid CReek at Twin Bridges
6483,C_SFA079
6488,USGS 11439000
El Dorado Canal near Kyburz
6490,USGS 11428400
Little Rubicon River below Buck Island Dam
6492,SFA017
6494,USGS 114455000
Silver Fork American River near Lotus
6496,C_SFA017
6499,I_GERLE
6501, Local Inflow to Gerle Reservoir
6508,Long Canyon Creek Local Inflow
6509,I_LNG012
6512,NF Long Canyon Creek
6513,I_NLC003
6516,SF Long Canyon Creek
6517,I_SLC003
6520,I_NNA013
6521, North Branch NF American River Local Inflow
6524,(Proposed gage - MFP)
Middle Fork American below Ralston Afterbay
6525,Ralston Afterbay
6526,C_OXB000
6527,OXB000
6528,USGS 11433212
Oxbow PH near Foresthill
6529,D_MFA026_OXB000
6534,GDPUD_NA
6535,R_GDPUD_NA_NFA011
6538,GDD010
6539,D_GDD010_GDPUD_NA
6542,WRT000
6543,C_WRT000
6546,D_WRT000_ELDID_NU2
6549,SYC003
6550,C_SYC003
6553,D_SYC003_SYCLOS
6555,C_SFY048
6556,SFY048
6557,USGS 11414100
South Yuba River near Cisco (YB316)


6560,I_SFY048
6561,South Fork Yuba River
6564,C_FRNCH
6565,FRNCH
6566,S_FRNCH
6567,I_FRNCH
6568,Inflow to French Lake
6573,CSM011
6574,SG192_CSM011_29
6576,CSM005
6577,SG_CSM005_466
6579,C_CSM011
6580,C_CSM005
6588,USGS 11336000 
Cosumnes River at McConnell
Discontinued
6589,SLF009
6590,C_SLF009
6593,I_SLF009
6594,Local inflow to Silver Fork American River
6597,Proposed point of diversion for Alder Creek Reservoir
6598,C_DEE020
6599,DEE020
6600,C_DEE023
6601,DEE023
6602,I_DEE023
6603,Deer Creek
6610,C_CSM016
6611,CSM016
6612,SG191_CSM016_29
6613,C_CSM021
6614,CSM021
6615,SG190_CSM021_29
6616,C_CSM026
6617,CSM026
6618,C_CSM033
6619,SG189_CSM026_29
6620,SG188_CSM033_29
6621,CSM033
6622,D_CSM033_RNCHO
6623, 60N_NU2
Rancho Murieta

6624,C_CSM035
6625,CSM035
6626,DWR B11150
Cosumnes River at Michigan Bar
6627,I_CSM035
6628, Cosumnes River
6647,C_LBC030
6648,LBC031
6649,C_LBC031
6653, Lake Theodore
6654, Halsey Forebay
6655, Halsey Afterbay
6656,WSE000
6657,C_WSE000
6660,YB-87 + YB-87A
6661,YB-56
6662,YB-69
6663,PCWA Boardman Fiddler Green Diversion
6664,C_WSE006
6667,WSE006
6668,Wise Forebay
6669,D_WSE006_24_NA3
6673,PCWA Middle Fiddler Green System
6674,YB-73
6675,YB-259+YB-132
6676,STH002
6677,C_STH002
6680,D_STH002_ABN026
6681,YB-136
6685,D_STH005_24_NA3
6687,YB-91
6688,C_STH003
6689,STH003
6692,D_LBC043_MRM001
6695,LBC047
6696,D_STH003_LBC047
6699,C_LBC047
6702,YB-78
6708,YB-58
6709,Newcastle PH Header Box
6710,YB-255
6711,YB-86+YB-108+YB-64
6712,YB-57
6713, Bowman Canal
6714,part of YB-76
6715, Lower Greeley Canal
6716,YB-278+part of YB-76
6717,Lower Boardman Canal used as surrogate for PCWA canal distribution system
6718, For PCWA Zone 5
6719,Drum Forebay
6720,D_CYN009_LBC001
6723,YB-96 (does not include deliveries
to Alta WTP from Alta Forebay)
6724,YB-192
6725,YB-66
6726,YB-184
6727,YB-95
6728,C_MOK022
6729,C504
6730,MOK022
6731,SG_MOK019_478
6734,R_60N_NA5_MOK028
6735, 60N_NA5
Non-District
6736,D_MOK033_60N_NA5
6740,CSM001
6741,C_DSC008
6744,C_CSM001
6748,DSC008
6749,C_DSC012
6750,DSC012
6751,C_DSC016
6752,DSC016
6753,SG185_DSC016_28
6754,C_DSC023
6755,DSC023
6756,USGS 11328000
Dry Creek near Ione
6764,C_DSC026
6765,DSC026
6766,R_60N_NA1_DSC026
6767,60N_NA1
Jackson Valley ID 
6768,C_AMADR
6769,D_AMADR_60N_NA1
6778,C_DSC028
6779,DSC028
6780,C_DSC035
6781,DSC035
6782,I_DSC035
6783, Dry Creek
6790, AMADR
6791,E_AMADR
6792,I_AMADR
6793, Jackson Creek
6794,D_PARDE_AMADR
6795, PARDE
6796,I90
6797,I_PARDE
6798,Local Inflow to Pardee Reservoir
6799,S90
6800,E_PARDE
6809,S_PARDE
6810,D_PARDE_MAQ001
6811,D90 PMI
6812,MAQ001
6813,C_MAQ001
6814,MAQ012
6820,C_MAQ012
6822,C_PARDE
6823,C90
6824,SG_CMCHE_516
6825,S_CMCHE
6826, CMCHE
6827,S91
6828,E_CMCHE
6829,I_CMCHE
6830, Local Inflow
6831,I91
6832,C_CMCHE
6833,C91
6834,MOK057
6835,USGS 11323500
Mokelumne River below Camanche Dam
6836,C_MOK057
6837,MOK055
6838,SG_MOK055_515
6848,C_MOK055
6849,MOK050
6850,C_MOK050
6851,MOK044
6852,C_MOK044
6853,MOK039
6854,C_MOK039
6855,MOK035
6856,C_MOK035
6857,MOK034
6858,USGS 11325500
Mokelumne River at Woodbridge
6859,C_MOK034
6860,MOK033
6861,C_MOK033
6862,MOK028
6863,SG_MOK028_497
6864,C_MOK028
6865,C503
6866,SG_MOK022_479
6867,SR_60N_MOK019
6885,C_MOK079
6886,MOK079
6887,I_MOK079
6888,Local Inflow to Mokelumne River
6889,C_MOK082
6890,MOK082
6891,Electra Powerhouse
6892, TBAUD
6893,C_MOK088
6894,D_TBAUD_AMADR_NU
6895,AMADR_NU
6896,Central Amador Water Project
6897,C_NFM010
6898,NFM006
6899,Electra Diversion Dam
6900,USGS 11316700
NF Mokelumne River bw Electra Diversion
6901,C_NFM006
6916,MOK088
6919,I_MFA025
6920,Local inflow Middle Fork
 American River
6923,RUB031
6924,C_RUB031
6927,USGS 11428800
Rubicon River below Hell Hole Dam
6928,C_CSM051
6929,CSM051
6932,C_CMP001
6935,OYS001
6936,C_OYS001
6939,C_SFA076
6940,SFA076
6943,C_ALD004
6944,ALD004
6947,I_ALD004
6948,Alder Creek
6951,Proposed site of Alder Creek Reservoir
6952,Rockbound Lake
6953,Buck Island Lake
6954, ELDID_NU2
6955,D_WTPRSA_ELDID_NU2
6958,SG_MOK050_514
6960,SG_MOK044_513

6962,SG_MOK035_512
6966,D_NFM006_ELT000
6970,I_CYN009
6971, Canyon Creek
6974,D_TFR000_BSC005_NID
6975,D_TFR000_BSC005_PGE
6978,D_MOK050_60N_NA5
6982,D_MOK039_60N_NA5
6985,Interstate 99 Roadbridge
Flow Requirement
6986,SR_60N_MOK035
6988,GP_60N_NA5
6989, Woodbridge Diversion Dam
6990,GP_60N_NA4
6994,D_MOK035_60N_NU1
6996,D_MOK035_WTPDWS
6997, WTP
DWS
6998,C_NCM020
6999,NFC020
7002,RNCHO
7003,S_RNCHO
7004,D_RNCHO_60N_NU2
7007,R_60N_NA2_CSM005
7010,R_26S_NA_MOK019
7013,D_BRR066_DFF005
7016,USGS 11421750 + USGS 11421760
Dutch Flat No 1 PH near Dutch Flat
Dutch Flat No 2  Flume near Blue Canyon
7017,D_BRR061_CPF001
7020,I_SFA076
7021, South Fork American River nr Forni Creek local inflow
7024,Proposed Forni Diversion Dam
7029, NIDDC_NA3
7030, NIDBR_NA
7031,D_DES006_WLF017
7034,PINES

7035,D_CBC000_PINES
7038,SG199_MOK004_30
7040,SG186_DSC008_280
7041,SG193_CSM005_29
7042,SG194_CSM005_29
7046, Local Inflow to North Fork
 American River
7047,I_NFA016
7050,DHC021
7051,C_DHC021
7054, Butte Creek
7055,I_BTC048
7058, ELDID_NU1
7059,D_WTPRSA_ELDID_NU1
7062,D_WTPRS1_ELDID_NU2
7065,D_WTPRS1_ELDID_NU1
7068,EDCOCA_NU1
7069,EDCOCA_NU3
7070,D_WRT000_EDCOCA_NU1
7073,D_WRT000_EDCOCA_NU3
7076,EDCOCA_NA1
7077,D_WRT000_EDCOCA_NA1
7080,EDCOCA_NA3
7081,D_WRT000_EDCOCA_NA3
7084,EDCOCA_NU2
7085,D_FOLSM_EDCOCA_NU2
7088,D_FOLSM_EDCOCA_NA2
7089,EDCOCA_NA2
7092,D_FOLSM_EDCOCA_NU1
7095,D_FOLSM_EDCOCA_NA1
7098,STS091
7099,C_STS091
7100,STS090
7101,C_STS090
7102,STS085
7103,C_STS085
7104,STS072
7111,UTC001
7112,C_UTC001
7113,UTC014
7114,D_UTC000_CACWD
7118,Mills Creek
7119,I_MIL003
7120,MIL003
7121,C_MIL003
7122,MIL002
7123,C_MIL002
7124,NFS003
7125,C_NFS003
7126,STS093
7135,NFS009
7136,C_NFS009
7137,NFS008
7138,C_NFS008
7139,NFS007
7140,C_NFS007
7141,NFS006
7142,C_NFS006
7143,NFS005
7144,C_NFS005
7153,BVC007
7154,C_BVC007
7156,D_BVC007_BVT000
7157,BVT000
7158,C_BVT000
7161,NFS027
7162,C_NFS027
7164,NFS033
7165,D_NFS033_SDT000
7166,SDT000
7167,C_SDT000
7168,SPICE
7169,S_SPICE
7170,E_SPICE
7171,C_SPICE
7172,HGL006
7173,C_HGL006
7182,C_NFS033
7183,NFS032
7184,C_NFS032
7187,Inflows  to NF Stanislaus River
7188,I_NFS033
7189,Highland Creek
7190,USGS 11293580
NF Stanislaus Diversion Tunnel

7191,I_SPICE
7192,MFS015
7193,C_MFS015
7194,MSF014
7195,C_MFS014
7196,MFS013
7197,C_MFS013
7198,MFS012
7199,C_MFS012
7207,MFS022
7208,C_MFS022
7209, BEARD
7210,C_BEARD
7211,MFS017
7212,C_MFS017
7213,MSF016
7214,C_MFS016
7222,MFS037
7223,C_MFS037
7224,DONLL
7225,C_DONLL
7229,Relief Creek
7230,I_RLIEF
7231,RLIEF
7232,S_RLIEF
7233,E_RLIEF
7234,C_RLIEF
7235,MFS047
7236,I_MFS047
7237,Kennedy Creek Inflow to MF Stanislaus River
7238,USGS 11292000
MF Stanislaus River at Kennedy Meadows 
7239,C_MFS047
7240,C_CFS001
7241,CFS001
7242,I_CFS001
7243,Clark Fork Stanislaus River
7255,S_DONLL
7256,D_DONLL_DPH008
7257,DPH008
7258,C_DPH008
7259,S_BEARD
7264, Inflow  to Donnells Lake
7265,Local Inflow to MF Stanislaus River
7266, Inflow to Beardsley Lake
7267,I_DONLL
7268,I_MFS022
7269,I_BEARD
7270,E_DONLL
7271,E_BEARD
7272,SFS018
7273,C_SFS018
7275,SFS026
7276,C_SFS026
7277,LYONS
7278,C_LYONS
7282,S_LYONS
7283,D_LYONS_TCN000
7284, Tuolumne Canal
7285, Tuolumne Utilities District Ditch System
7286,D_TCN000_TUDDS
7287,TUDDS
7288,USGS 11297500
Tuolumne Canal near Long Barn

7289,USGS 11297200
SF Stanislaus River near Strawberry
7290,USGS 11298000
SF Stanislaus River Near Long Barn
7291,TCN000
7292, Inflow  to Lyons Reservoir
7293,I_LYONS
7294,E_LYONS
7295,Stanislaus Tunnel
7296,D_MFS013_SPH000
7297,SPH000
7299,C_SPH000
7300,USGS 11295505
Stanislaus Powerplant near Hatherway
7301,SFS033
7302,C_SFS033
7303,SFS030
7304,C_SFS030
7308,D_SFS030_PHP000
7309,PHP000
7310,C_PHP000
7313, Inflow to PinecCrest Lake
7314,I_PCRST
7315,PCRST
7316,S_PCRST
7317,E_PCRST
7318,C_PCRST
7319,USGS 11296500
SF Stanislaus River Above Strawberry
7324, Local Inflows to SF Stanislaus
7325,I_SFS033
7326,S10
7327,I10
7328,E10
7329,C10
7330,C_STS072
7331,C_MELON
7332,Local Inflow to New Melones Reservoir
7333,I_STS072
7334,STS069
7335,E76
7336,I76
7337,C76
7338,S76
7339,STS060
7340,STS059
7341,D_STS059_UFC000
7342,UFC000
7343,C_UFC000
7344,LJC022
7349,C_STS059
7350,C520
7351,STS058
7352,SG146_STS058_23
7353,C_STS058
7354,STS053
7355,SG147_STS053_23
7356,C_STS053
7357,STS050
7358,SG148_STS050_23
7359,C_STS050
7360,STS048
7361,C_STS048
7362,SG149_STS043_23
7363,STS043
7364,C_STS043
7365,SG150_STS036_23
7366,STS036
7382,SSJ001
7383,C_SSJ001
7384,SSJ004
7385,C_SSJ004
7386,D_WDWRD_61_PA3
7387, 61_PA3
South San Joaquin ID
7388,R_61_PA3_RFS61C
7389,RFS61C
7396,C_STS036
7397,STS030
7399,C_ANG017
7400,C_ANG015
7401,ANG015
7402,ANG014
7403,C_ANG014
7409,Angels Creek
7410,I_ANG017
7411,CACWD
7412,Angels Diversion  Dam
7413,D_MIL003_UTC001
7414,Hunters Reservoir
7415,C_UTC014
7416,Murphys Forebay and Afterbay
7417,D_ANC000_ANGLS
7418,ANGLS
7419,D_NFS008_CVT000
7420,CVT000
7421,C_CVT000
7422,CVT005
7426,UTC000
7427,D_CVT005_UTC000
7428,C_CVT005
7429,CVT009
7430,C_CVT009
7433,Local Inflows to NF Stanislaus River
7434,I_NFS009
7436,Local Inflow to MF Stanislaus River
7437,I_MFS013
7438,D_MFS017_JWS004
7439,JWS004
7440,C_JWS004
7443,E92
7444,C_NHGAN
7445,CLV044
7446,C_CLV044
7447,CLV043
7448,C_CLV043
7449,CLV037
7454,C_CLV037
7455,CLV035
7456,SG161_CLV035_25
7457,USGS 11309500
Calaveras River at Jenny Lind
7458,C_CLV035
7459,CLV028
7460,SG162_CLV028_25
7461,C_CLV028
7462,CLV026
7470,Bellota Weir
7471,C_CLV026
7472,CLV023
7473,SG163_CLV023_25
7474,C_CLV023
7475,SG164_CLV016_25
7476,CLV016
7477,C_CLV016
7478,CLV010
7479,SG165_CLV010_25
7480,C_CLV010
7481,CLV009
7482,USGS 11310900
Calaveras River near Stockton
7492,C_CLV009
7493,CLV006
7494,C_CLV006
7495,CLV004
7496,C_CLV004
7501,C508
7502, 60S_NU2
Small Communities
7503,C_LJC022
7504,LJC010
7505,C_LJC010
7506,FCS007
7510,D_LJC010_60S_PA2
7511, 60S_PA2
Central San Joaquin WCD
7512,R_60S_PA2_FCS007
7515,SR_61_FCS007
7516,SR_60S_FCS007
7517,C_FCS007
7518,FCS006
7519,C_FCS006
7520,SR_60S_SJR043
7521,DWR B0-2805
 French Camp Slough near French Camp
7522, 
60S_NA2
Non-District West

7523, OID Main Canal
7524,D521
7525,S75
7526,S_WDWRD
7527,R_RFS61C_SJR056
7528,OAK001
7529,C_OAK001
7530,OAK020
7531,D_OAK020_61_PA2
7532, 61_PA2
Oakdale ID South
7533,GP_61_PA2
7534,R_61_PA2_RFS61B
7535,RFS61B
7536,R_RFS61B_STS036
7543,D_SSJ004_61_PA1
7544, 61_PA1
Oakdale ID North
7545,R_61_PA1_RFS61C
7546,C_STS030
7547,STS020
7548,SG152_STS020_23
7549,C_STS020
7550,USGS 11303000
Stanislaus River at Ripon
7551,STS017
7552,SR_61_STS017
7558,SJR072
7559,STS011
7560,C_STS011
7562,C_STS017
7568,USGS 11292700
MF Stanislaus River Above Hells Half Acre Bridge
7569,USGS 11292610
Donnell Powerhouse near Strawberry
7580, Philadelphia Canal Diversion Dan
7582,USGS 11297000
Philadephia Canal near Strawberry
7591,USGS 11293200
MF Stanislaus River BelowSand Bar Diversion Dam
7593,Local Inflow to NF Stanislaus River
7594,I_NFS005
7599,McKays Point Reservoir
7600,USGS 11295300
NF Stanislaus River Below Beaver Creek near Hathaway Pines

7601,USGS 112953400
Mill Creek Below Hunters Reservoir

7602,USGS 11295210
Beaver Creek Diversion
7603,USGS 11295270
NF Stanislaus River near MacKays Point Dam

7614,Beaver  Creek
7615,I_BVC007
7618,USGS 11295230
Beaver Creek Below Diversion Dam near Arnold
7619,USGS 11294500
NF Stanislaus River near Avery
7622,Sand Bar Diversion Dam
7623,USGS 11293000
MF Stanislaus River above San Bar Diversion Dam
7626,Collierville Tunnel
7627,USGS 11295240
Utica Canal at Pressure Tap

7629,USGS 11295250
Collierville PP

7644,E_MELON
7649,E_TULOC
7652,USGS 11300000
Stanislaus River near Knights Ferry
7653,Stanislaus River local inflows below Tulloch Reservoir
7654,I_STS059
7657,I520
7659,D_STS059_OAK001
7662,USGS 11301000
Oakland Canal near Knights Ferry
7664,DWR B03175(CDEC OBB)
Stanislaus River at Orange Blossom Bridge
7667,D_RFS61B_61_NA2
7670,SG151_STS030_23
7672,R_RFS61C_STS030
7675,D_STS030_61_NA4
7676,61_NA4
Stanislaus Riparian
7679,GP_61_NA4
7680,R_61_NA4_SJR072
7683,SR_61_SJR070
7687,SG153_STS011_23
7690,D520B
7691,D_STS059_SSJ001
7692, SSJID Main Canal
7694,SG_WDWRD
7695, Wdwrd
7696,D_WDWRD_WTPDGT
7697, WTP
DGT
7702,D_WTPDGT_61_NU2
7703, 61_NU2
Cities of Lathrop,
Manteca and Escalon
7705,R_61_NU2_MAWWTP
7706, MAWWTP
7707,R_MAWWTP_SJR056
7712,GP_61_NU2
7715,GP_61_PA1
7718,D520A1
7719,D520A
7720,SG_UFC000_599
7722, Littlejohns Creek
7723,I_LJC022
7726, Farmington Reservoir
7737,R_60S_NU1_STWWTP
7738, STWWTP
7739,R_STWWTP_SJR042
7744,SG166_CLV004_25
7748,D_CLV037_CACWD
7749, CACWD
7752,JLIND
7753,D_WTPJYL_JLIND
7754, WTP
JYL
7755,D_CLV043_WTPJYL
7762, 60S_NU1
City of Stockton
7764,D_WTPWDH_60S_NU1
7765,C_SDC001
7767,R_60S_PA1_SDC001
7768,SDC001
7771, 60S_PA1
Stockton East WD
7772,D_CLV026_60S_PA1
1282, 60N_NA3
North San Joaquin WCD

7775,D_STS004_61_NA6
7776, 61_NA6
Non-District
7777,GP_61_NA6
7782,E_WDWRD
7785,D_WTPDWS_60S_NU1
7789,E_NHGAN
7791,USGS 11308900
Calaveras River below
New Hogan Dam
7792,Local Inflow
7793,I_CLV026
7794,I506
7797,D_CLV026_WTPWDH
7798, WTP
WDH
7804,GP_60S_PA1
7805,USGS 11311000
Stockton Diverting Canal
Discontinued
7806,SR_60S_SJR038
7808,GP_60S_NU1
7813,D_LJC022_60S_PA1
7814, 60S_NA1
Non-District
East
7815,GP_60S_NA1
7816, Lower Farmington Canal
7819,D_LJC022_WTPWDH
7820,USGS 11300500
South San Joaquin Canal near Knights Ferry
7821,SG156_SJR062_24
7826,USGS 11302000
Stanislaus River below Goodwin
7827,D520C
7828,C_STS060
7831,C_STS069
7834,TUO003
7835,C_TUO003
7838,TUO030
7839,C_TUO030
7840,TUO022
7841,C_TUO022
7842,TUO017
7843,C_TUO017
7844,TUO015
7845,C_TUO015
7846,TUO010
7847,C_TUO010
7848,TUO004
7849,C_TUO004
7850,SG139_TUO030_21
7851,SG140_TUO022_21
7852,SG141_TUO015_21
7853,SG142_TUO010_21
7870,TUO054
7871,C_TUO054
7872,TUO053
7873,SG135_TUO053_21
7874,C_TUO053
7875,SG136_TUO047_21
7876,TUO047
7877,C_TUO047
7878,TUO043
7879,SG137_TUO043_21
7880,C_TUO043
7881,TUO036
7882,SG138_TUO036_21
7883,C_TUO036
7898, Pedro
7899,S81
7900,S_PEDRO
7901,E_PEDRO
7902,E81
7903,C_PEDRO
7904,C81
7908,USGS 11289650
Tuolumne River below LaGrange Dam
7909,TUO073
7910,C_TUO073
7913,Local Inflow
7914,I_PEDRO
7917,Moccasin Creek
7918,I_MOC003
7919,MOC003
7920,C_MOC003
7925,North Fork Tuolumne River
7926,I_NFT008
7927,NFT008
7928,C_NFT008
7929,TUO081
7930,C_TUO081
7937,Clavey River
7938,I_CVY009
7939,CVY009
7940,C_CVY009
7941,TUO091
7942,C_TUO091
7949,USGS 11285000 NF Tuolumne River Above Dyer Creek
7950,USGS 11283500
Clavey River nr Bucks Meadow
7951,TUO097
7952,C_TUO097
7953,TUO096
7954,C_TUO096
7959,USGS 11283000
Tuolumne River nrBucks Meadow
7960,South Fork Tuolumne River
7961,I_SFT003
7962,SFT003
7963,C_SFT003
7964,SFT002
7965,C_SFT002
7972,Middle Fork Tuolumne
7973,I_MFT000
7974,MFT000
7975,C_MFT000
7980,Jawbone Creek
7981,I_JWB001
7982,JWB001
7983,C_JWB001
7984,TUO102
7985,C_TUO102
7992,USGS 1178500
Jawbone Creek nr Tuolumne
7993,USGS 11281000
SF Tuolumne River nr Oakland Recreation Camp
7994,USGS 11282000
MF Tuolumne River at Oakland Recreation Camp
7995,TUO103
7996,C_TUO103
7999,CHY001
8000,C_CHY001
8001,CHY000
8002,C_CHY000
8007,C_CHY006
8008,CHY006
8009,C_CHY007
8010,CHY007
8015, Inflow to Cherry Lake
8016,I_LLOYD
8017,LLOYD
8018,S_LLOYD
8019,C_LLOYD
8020,CHY011
8021,C_CHY011
8028, Inflow to Lake Eleanor
8029,I_ELENR
8030,ELENR
8031,S_ELENR
8032,C_ELENR
8033,ELN003
8034,C_ELN003
8041,E_ELANR
8043,D_ELENR_ECT001
8044,ECT001
8045,C_ECT001
8050,USGS 11277100 Lake Eleanor Diversion Tunnel
8051,USGS 11277300 Cherry Creek below Valley Dam
8052,USGS 11278000
Eleanor Creek near Hetch Hetchy
8053,E_LLOYD
8055,Cherry Creek Local Inflow
8056,I_CHY006
8059,D_CHY006_LCA001
8060,LCA001
8061,C_LCA001
8062,TUO105
8067,USGS 11278200
Cherry Creek Canal near Early Intake
8068,Lower Cherry Aqueduct
8069,D_CHRRY_CHY000
8072,USGS 11278300 Cherry Creek near Early Intake
8073,USGS 11278400
Cherry Creek Below Holm PH
8074,C_TUO105
8075,TUO104
8076,C_TUO104
8081,Early Intake Diversion Dam
8082,USGS 11276900
Tuolumne River Below Early Intake
8083,D_TUO105_MNT000
8084,MNT000
8085,MNT020
8086,C_MNT000
8092,C_MNT020
8094,Priest Reservoir
8095,Moccasin Reservoir and Powerhouse
8096,I81
8097, SFPUC
8098,D_FHT015_SFPUC
8099,FHT015
8100,D_MOC003_FHT015
8105,San Joaquin Pipelines 1, 2, and 3
8106,Oakdale Portal
8107, 61_NA1
Non-District East
8108, Inflow to Hetch Hetchy Reservoir
8109,I_HTCHY
8110,HTCHY
8111,C_HTCHY
8112,TUO116
8113,C_TUO116
8114,TUO106
8115,C_TUO106
8124,S_HTCHY
8125,E_HTCHY
8127,D_HTCHY_CPT012
8128,CPT012
8129,D_CPT012_MNT000
8134,D_CPT012_TUO105
8137, Local Inflow
8138,I_TUO105
8153,C566
8156,D620C
8159, 63_NA4
Plainsburg ID, La Grande-Athlone,
Turner Island WD,
Stevinson WD, Non-District,
Merced Riparian
8165,62_NA6
Merced ID
North
8168, 62_NA2
Merced Riparian
8171,GP_62_NA6
8175,C564
8176,C562
8177,MCD036
8187,DCM019
8190, Dry Creek
8191,I_DCM027
8192,DCM027
8198,D562
